Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
1966      66       3466.86      3804.53      7271.39
1966      67       3304.19      3600.43      6904.62
1966      68       3169.19      3439.50      6608.69
1966      69       3042.35      3299.42      6341.77
1966      70       2908.19      3154.34      6062.53
1966      71       2779.94      3014.67      5794.61
1966      72       2660.43      2881.92      5542.35
1966      73       2540.26      2774.74      5315.00
1966      74       2408.76      2656.82      5065.58
1966      75       2286.09      2553.07      4839.16
1966      76       2155.76      2435.91      4591.67
1966      77       2008.26      2281.75      4290.01
1966      78       1846.76      2094.42      3941.18
1966      79       1673.18      1888.84      3562.02
1966      80       1626.00      1874.00      3500.00
1966      81       1412.00      1616.00      3028.00
1966      82       1308.00      1392.00      2700.00
1966      83       1156.00      1180.00      2336.00
1966      84        920.00       907.00      1827.00
1966      85        819.00       893.00      1712.00
1966      86        605.00       615.00      1220.00
1966      87        487.00       485.00       972.00
1966      88        457.00       392.00       849.00
1966      89        306.00       296.00       602.00
1966      90        249.00       229.00       478.00
1966      91        200.59       175.67       376.26
1966      92        144.61       112.06       256.67
1966      93        104.39        91.11       195.50
1966      94         68.17        53.95       122.12
1966      95         44.91        53.01        97.92
1966      96         38.95        33.73        72.68
1966      97         25.33        17.40        42.73
1966      98         15.31        11.03        26.34
1966      99         10.63         7.79        18.42
1966     100          7.78         5.55        13.33
1966     101          4.47         3.81         8.28
1966     102          2.93         0.90         3.83
1966     103          3.00         1.10         4.10
1966     104          1.46         0.90         2.36
1966     105          0.47         0.00         0.47
1966     106          0.54         0.00         0.54
1966     107          0.46         0.00         0.46
1966     108          0.00         0.00         0.00
1966     109          0.00         0.00         0.00
1966     110+         0.00         1.00         1.00
1967       0      14696.15     15423.33     30119.48
1967       1      15378.62     16318.53     31697.15
1967       2      16835.87     17750.95     34586.82
1967       3      17881.94     18757.67     36639.61
1967       4      18101.96     18850.42     36952.38
1967       5      17997.18     18725.86     36723.04
1967       6      17954.85     18624.68     36579.53
1967       7      17826.05     18530.79     36356.84
1967       8      17575.58     18323.90     35899.48
1967       9      17206.52     18001.83     35208.35
1967      10      16749.29     17588.26     34337.55
1967      11      16198.56     17102.11     33300.67
1967      12      15603.22     16551.87     32155.09
1967      13      15071.95     15969.38     31041.33
1967      14      14614.03     15357.64     29971.67
1967      15      14178.88     14726.66     28905.54
1967      16      13706.80     14068.50     27775.30
1967      17      13228.48     13404.75     26633.23
1967      18      12718.65     12732.01     25450.66
1967      19      12184.83     12074.85     24259.68
1967      20      11654.82     11441.36     23096.18
1967      21      11160.41     10828.62     21989.03
1967      22      10707.49     10295.77     21003.26
1967      23      10313.87      9893.73     20207.60
1967      24      10003.01      9634.45     19637.46
1967      25       9765.00      9438.85     19203.85
1967      26       9556.65      9281.00     18837.65
1967      27       9367.22      9173.72     18540.94
1967      28       9236.70      9165.68     18402.38
1967      29       9170.02      9261.32     18431.34
1967      30       9146.68      9418.73     18565.41
1967      31       9142.18      9594.31     18736.49
1967      32       9149.84      9764.23     18914.07
1967      33       9158.25      9884.91     19043.16
1967      34       9183.00      9938.50     19121.50
1967      35       9197.33      9958.41     19155.74
1967      36       9213.91      9984.99     19198.90
1967      37       9208.07      9979.75     19187.82
1967      38       9193.16      9889.69     19082.85
1967      39       9166.25      9714.95     18881.20
1967      40       9132.09      9502.04     18634.13
1967      41       9076.42      9273.05     18349.47
1967      42       8998.44      9035.88     18034.32
1967      43       8845.54      8813.12     17658.66
1967      44       8607.55      8606.20     17213.75
1967      45       8328.97      8395.12     16724.09
1967      46       8043.22      8174.95     16218.17
1967      47       7753.04      7944.27     15697.31
1967      48       7503.95      7730.35     15234.30
1967      49       7303.86      7541.18     14845.04
1967      50       7122.87      7367.69     14490.56
1967      51       6926.45      7186.53     14112.98
1967      52       6720.13      7002.95     13723.08
1967      53       6485.30      6786.62     13271.92
1967      54       6221.39      6542.63     12764.02
1967      55       5933.13      6286.62     12219.75
1967      56       5662.38      6030.46     11692.84
1967      57       5399.88      5780.78     11180.66
1967      58       5156.29      5574.93     10731.22
1967      59       4942.45      5410.76     10353.21
1967      60       4747.70      5267.68     10015.38
1967      61       4549.20      5133.26      9682.46
1967      62       4356.20      4979.02      9335.22
1967      63       4162.78      4767.70      8930.48
1967      64       3966.87      4511.29      8478.16
1967      65       3770.36      4228.79      7999.15
1967      66       3581.36      3949.20      7530.56
1967      67       3406.61      3694.11      7100.72
1967      68       3247.02      3475.26      6722.28
1967      69       3103.18      3304.58      6407.76
1967      70       2981.35      3166.84      6148.19
1967      71       2853.76      3016.83      5870.59
1967      72       2719.76      2877.58      5597.34
1967      73       2578.26      2744.08      5322.34
1967      74       2446.59      2621.16      5067.75
1967      75       2316.18      2511.41      4827.59
1967      76       2183.92      2392.32      4576.24
1967      77       2053.84      2266.66      4320.50
1967      78       1898.93      2108.67      4007.60
1967      79       1731.10      1929.51      3660.61
1967      80       1621.00      1792.00      3413.00
1967      81       1530.00      1703.00      3233.00
1967      82       1297.00      1474.00      2771.00
1967      83       1198.00      1241.00      2439.00
1967      84       1045.00      1049.00      2094.00
1967      85        822.00       782.00      1604.00
1967      86        726.00       766.00      1492.00
1967      87        518.00       514.00      1032.00
1967      88        426.00       393.00       819.00
1967      89        390.00       321.00       711.00
1967      90        244.00       239.00       483.00
1967      91        203.00       171.00       374.00
1967      92        165.59       143.67       309.26
1967      93        110.61        83.06       193.67
1967      94         75.39        67.11       142.50
1967      95         49.17        37.95        87.12
1967      96         30.91        35.01        65.92
1967      97         28.95        21.73        50.68
1967      98         20.33        14.40        34.73
1967      99         10.80         9.46        20.26
1967     100          8.01         6.35        14.36
1967     101          4.32         4.45         8.77
1967     102          2.00         2.90         4.90
1967     103          2.00         0.90         2.90
1967     104          2.47         1.10         3.57
1967     105          1.00         0.90         1.90
1967     106          0.47         0.00         0.47
1967     107          0.00         0.00         0.00
1967     108          0.00         0.00         0.00
1967     109          0.00         0.00         0.00
1967     110+         0.00         1.00         1.00
1968       0      14665.85     15239.91     29905.76
1968       1      14886.85     15538.60     30425.45
1968       2      15795.97     16629.67     32425.64
1968       3      17027.10     17849.45     34876.55
1968       4      17879.30     18678.76     36558.06
1968       5      18090.61     18795.17     36885.78
1968       6      18024.01     18739.29     36763.30
1968       7      17983.11     18673.78     36656.89
1968       8      17843.47     18594.14     36437.61
1968       9      17603.08     18386.42     35989.50
1968      10      17236.10     18044.11     35280.21
1968      11      16770.79     17606.62     34377.41
1968      12      16227.40     17104.13     33331.53
1968      13      15658.64     16548.80     32207.44
1968      14      15148.96     15980.06     31129.02
1968      15      14729.54     15395.65     30125.19
1968      16      14322.90     14789.25     29112.15
1968      17      13878.65     14155.01     28033.66
1968      18      13429.33     13519.35     26948.68
1968      19      12957.69     12899.11     25856.80
1968      20      12439.03     12304.95     24743.98
1968      21      11945.11     11736.88     23681.99
1968      22      11469.85     11192.72     22662.57
1968      23      11009.77     10707.04     21716.81
1968      24      10587.25     10309.35     20896.60
1968      25      10238.21     10007.74     20245.95
1968      26       9979.95      9769.97     19749.92
1968      27       9720.02      9564.87     19284.89
1968      28       9487.24      9402.58     18889.82
1968      29       9321.38      9353.88     18675.26
1968      30       9250.53      9427.35     18677.88
1968      31       9221.02      9562.67     18783.69
1968      32       9209.19      9720.41     18929.60
1968      33       9205.44      9870.83     19076.27
1968      34       9211.01      9974.85     19185.86
1968      35       9209.42     10005.19     19214.61
1968      36       9206.25      9997.10     19203.35
1968      37       9196.50      9995.59     19192.09
1968      38       9170.50      9972.93     19143.43
1968      39       9155.33      9874.79     19030.12
1968      40       9133.00      9703.63     18836.63
1968      41       9095.34      9484.05     18579.39
1968      42       9050.25      9258.30     18308.55
1968      43       8974.94      9024.89     17999.83
1968      44       8822.88      8796.55     17619.43
1968      45       8572.73      8570.88     17143.61
1968      46       8293.06      8344.04     16637.10
1968      47       7992.31      8101.79     16094.10
1968      48       7692.30      7861.79     15554.09
1968      49       7438.78      7643.78     15082.56
1968      50       7261.11      7466.44     14727.55
1968      51       7085.87      7292.94     14378.81
1968      52       6899.29      7125.69     14024.98
1968      53       6698.96      6946.62     13645.58
1968      54       6466.30      6732.13     13198.43
1968      55       6192.32      6484.55     12676.87
1968      56       5900.47      6217.04     12117.51
1968      57       5628.72      5950.21     11578.93
1968      58       5359.80      5695.12     11054.92
1968      59       5115.21      5480.10     10595.31
1968      60       4903.79      5316.35     10220.14
1968      61       4704.54      5182.35      9886.89
1968      62       4506.87      5047.85      9554.72
1968      63       4312.70      4884.36      9197.06
1968      64       4118.79      4678.12      8796.91
1968      65       3922.96      4412.04      8335.00
1968      66       3719.04      4116.54      7835.58
1968      67       3524.03      3838.04      7362.07
1968      68       3345.28      3571.95      6917.23
1968      69       3174.19      3343.52      6517.71
1968      70       3043.60      3176.25      6219.85
1968      71       2909.76      3023.00      5932.76
1968      72       2770.76      2863.08      5633.84
1968      73       2627.01      2713.91      5340.92
1968      74       2480.09      2578.99      5059.08
1968      75       2353.59      2480.58      4834.17
1968      76       2221.68      2352.41      4574.09
1968      77       2088.17      2225.24      4313.41
1968      78       1950.76      2093.91      4044.67
1968      79       1789.01      1937.99      3727.00
1968      80       1666.00      1813.00      3479.00
1968      81       1520.00      1652.00      3172.00
1968      82       1423.00      1525.00      2948.00
1968      83       1199.00      1322.00      2521.00
1968      84       1086.00      1095.00      2181.00
1968      85        955.00       934.00      1889.00
1968      86        737.00       663.00      1400.00
1968      87        647.00       666.00      1313.00
1968      88        430.00       439.00       869.00
1968      89        358.00       339.00       697.00
1968      90        336.00       256.00       592.00
1968      91        205.00       188.00       393.00
1968      92        166.00       135.00       301.00
1968      93        138.59       110.67       249.26
1968      94         89.61        66.06       155.67
1968      95         61.39        49.11       110.50
1968      96         43.17        24.95        68.12
1968      97         26.91        29.01        55.92
1968      98         21.95        17.73        39.68
1968      99         16.82         9.31        26.13
1968     100          8.17         6.45        14.62
1968     101          5.07         4.90         9.97
1968     102          3.39         2.90         6.29
1968     103          1.47         1.45         2.92
1968     104          1.00         0.45         1.45
1968     105          2.00         0.55         2.55
1968     106          0.46         0.45         0.91
1968     107          0.00         0.00         0.00
1968     108          0.00         0.00         0.00
1968     109          0.00         0.00         0.00
1968     110+         0.00         1.00         1.00
1969       0      14536.66     15173.90     29710.56
1969       1      14745.02     15260.08     30005.10
1969       2      15196.90     15755.03     30951.93
1969       3      16241.02     16970.78     33211.80
1969       4      17240.08     18005.62     35245.70
1969       5      17897.99     18664.78     36562.77
1969       6      18088.10     18819.67     36907.77
1969       7      18057.84     18820.70     36878.54
1969       8      18018.20     18800.04     36818.24
1969       9      17895.14     18722.23     36617.37
1969      10      17638.42     18500.77     36139.19
1969      11      17270.02     18131.54     35401.56
1969      12      16804.70     17674.30     34479.00
1969      13      16285.14     17147.97     33433.11
1969      14      15730.22     16588.30     32318.52
1969      15      15258.62     16029.22     31287.84
1969      16      14876.11     15470.73     30346.84
1969      17      14521.89     14893.25     29415.14
1969      18      14120.73     14292.92     28413.65
1969      19      13760.43     13719.27     27479.70
1969      20      13307.12     13158.27     26465.39
1969      21      12815.45     12633.87     25449.32
1969      22      12319.53     12124.54     24444.07
1969      23      11839.28     11630.79     23470.07
1969      24      11353.60     11170.46     22524.06
1969      25      10909.25     10763.60     21672.85
1969      26      10533.30     10427.16     20960.46
1969      27      10222.71     10145.14     20367.85
1969      28       9922.12      9885.88     19808.00
1969      29       9635.59      9662.92     19298.51
1969      30       9445.72      9573.05     19018.77
1969      31       9344.20      9621.19     18965.39
1969      32       9313.28      9742.43     19055.71
1969      33       9293.10      9883.42     19176.52
1969      34       9288.77     10018.26     19307.03
1969      35       9271.27     10099.69     19370.96
1969      36       9233.34     10106.95     19340.29
1969      37       9216.84     10066.69     19283.53
1969      38       9185.51     10046.43     19231.94
1969      39       9149.67     10002.27     19151.94
1969      40       9122.75      9887.95     19010.70
1969      41       9104.92      9699.47     18804.39
1969      42       9066.00      9485.97     18551.97
1969      43       9024.25      9261.14     18285.39
1969      44       8960.69      9027.89     17988.58
1969      45       8806.47      8790.39     17596.86
1969      46       8552.39      8547.13     17099.52
1969      47       8261.23      8304.96     16566.19
1969      48       7944.73      8053.21     15997.94
1969      49       7627.22      7786.04     15413.26
1969      50       7380.53      7559.69     14940.22
1969      51       7222.95      7379.93     14602.88
1969      52       7048.53      7221.52     14270.05
1969      53       6872.62      7063.02     13935.64
1969      54       6675.88      6899.28     13575.16
1969      55       6449.89      6689.88     13139.77
1969      56       6171.90      6430.05     12601.95
1969      57       5876.72      6151.80     12028.52
1969      58       5596.64      5878.80     11475.44
1969      59       5321.47      5616.04     10937.51
1969      60       5072.12      5384.68     10456.80
1969      61       4861.28      5219.76     10081.04
1969      62       4666.12      5089.51      9755.63
1969      63       4464.70      4959.26      9423.96
1969      64       4274.87      4796.44      9071.31
1969      65       4086.62      4583.62      8670.24
1969      66       3880.29      4310.96      8191.25
1969      67       3663.62      4008.62      7672.24
1969      68       3461.69      3724.37      7186.06
1969      69       3278.28      3450.95      6729.23
1969      70       3111.02      3195.76      6306.78
1969      71       2960.18      3028.00      5988.18
1969      72       2815.34      2878.76      5694.10
1969      73       2679.43      2718.51      5397.94
1969      74       2530.93      2553.75      5084.68
1969      75       2392.34      2442.07      4834.41
1969      76       2264.51      2305.49      4570.00
1969      77       2125.84      2175.41      4301.25
1969      78       1978.42      2046.57      4024.99
1969      79       1827.42      1915.16      3742.58
1969      80       1826.00      1946.00      3772.00
1969      81       1541.00      1635.00      3176.00
1969      82       1411.00      1494.00      2905.00
1969      83       1309.00      1356.00      2665.00
1969      84       1084.00      1154.00      2238.00
1969      85        967.00       956.00      1923.00
1969      86        843.00       801.00      1644.00
1969      87        647.00       564.00      1211.00
1969      88        562.00       563.00      1125.00
1969      89        364.00       375.00       739.00
1969      90        315.00       277.00       592.00
1969      91        286.00       199.00       485.00
1969      92        160.00       142.00       302.00
1969      93        138.00       108.00       246.00
1969      94        104.59        80.67       185.26
1969      95         65.61        49.06       114.67
1969      96         48.39        35.11        83.50
1969      97         32.17        15.95        48.12
1969      98         18.91        19.01        37.92
1969      99         14.38        14.69        29.07
1969     100         11.71         7.80        19.51
1969     101          4.78         4.36         9.14
1969     102          3.07         1.90         4.97
1969     103          1.39         1.00         2.39
1969     104          0.54         0.45         0.99
1969     105          0.46         0.00         0.46
1969     106          1.00         0.00         1.00
1969     107          0.00         0.00         0.00
1969     108          0.00         0.00         0.00
1969     109          0.00         0.00         0.00
1969     110+         0.00         1.00         1.00
1970       0      14800.44     15320.99     30121.43
1970       1      14545.39     15180.05     29725.44
1970       2      14850.43     15324.49     30174.92
1970       3      15506.98     15974.62     31481.60
1970       4      16739.09     17407.25     34146.34
1970       5      17450.23     18180.02     35630.25
1970       6      17935.10     18678.61     36613.71
1970       7      18089.25     18851.07     36940.32
1970       8      18101.18     18906.76     37007.94
1970       9      18063.61     18906.61     36970.22
1970      10      17929.47     18835.73     36765.20
1970      11      17692.84     18609.52     36302.36
1970      12      17312.11     18229.21     35541.32
1970      13      16858.96     17736.96     34595.92
1970      14      16348.56     17189.14     33537.70
1970      15      15802.79     16619.05     32421.84
1970      16      15358.19     16072.46     31430.65
1970      17      15040.35     15542.64     30582.99
1970      18      14744.97     15032.67     29777.64
1970      19      14442.05     14490.59     28932.64
1970      20      14128.01     13969.93     28097.94
1970      21      13724.13     13471.44     27195.57
1970      22      13224.88     12997.94     26222.82
1970      23      12683.36     12519.03     25202.39
1970      24      12168.85     12065.45     24234.30
1970      25      11658.50     11629.96     23288.46
1970      26      11186.91     11224.45     22411.36
1970      27      10784.13     10853.76     21637.89
1970      28      10430.78     10505.40     20936.18
1970      29      10085.70     10181.81     20267.51
1970      30       9762.84      9897.84     19660.68
1970      31       9536.55      9762.04     19298.59
1970      32       9427.36      9794.68     19222.04
1970      33       9384.10      9909.92     19294.02
1970      34       9367.35     10042.50     19409.85
1970      35       9356.94     10163.09     19520.03
1970      36       9315.94     10229.11     19545.05
1970      37       9275.02     10200.45     19475.47
1970      38       9226.59     10140.19     19366.78
1970      39       9177.76     10093.85     19271.61
1970      40       9124.25     10029.11     19153.36
1970      41       9096.50      9899.29     18995.79
1970      42       9075.08      9711.05     18786.13
1970      43       9045.25      9494.39     18539.64
1970      44       9011.25      9268.22     18279.47
1970      45       8954.94      9034.64     17989.58
1970      46       8791.47      8787.31     17578.78
1970      47       8533.65      8533.81     17067.46
1970      48       8228.98      8273.22     16502.20
1970      49       7898.90      7988.72     15887.62
1970      50       7573.89      7710.63     15284.52
1970      51       7341.53      7486.70     14828.23
1970      52       7177.78      7312.69     14490.47
1970      53       7018.53      7156.10     14174.63
1970      54       6841.95      7004.43     13846.38
1970      55       6659.29      6848.11     13507.40
1970      56       6435.72      6638.79     13074.51
1970      57       6154.48      6368.72     12523.20
1970      58       5855.15      6083.46     11938.61
1970      59       5562.73      5802.71     11365.44
1970      60       5280.97      5521.29     10802.26
1970      61       5034.13      5290.52     10324.65
1970      62       4823.28      5130.59      9953.87
1970      63       4624.29      5005.18      9629.47
1970      64       4427.12      4866.93      9294.05
1970      65       4236.03      4708.52      8944.55
1970      66       4040.62      4487.87      8528.49
1970      67       3826.71      4195.46      8022.17
1970      68       3604.54      3895.79      7500.33
1970      69       3401.70      3606.62      7008.32
1970      70       3201.11      3268.27      6469.38
1970      71       3041.11      3057.18      6098.29
1970      72       2882.19      2906.09      5788.28
1970      73       2731.68      2754.93      5486.61
1970      74       2590.10      2580.93      5171.03
1970      75       2441.10      2423.83      4864.93
1970      76       2300.09      2256.74      4556.83
1970      77       2170.09      2124.65      4294.74
1970      78       2023.27      1998.66      4021.93
1970      79       1862.09      1861.65      3723.74
1970      80       1895.00      1868.00      3763.00
1970      81       1714.00      1771.00      3485.00
1970      82       1434.00      1472.00      2906.00
1970      83       1303.00      1340.00      2643.00
1970      84       1181.00      1232.00      2413.00
1970      85        976.00       988.00      1964.00
1970      86        881.00       837.00      1718.00
1970      87        754.00       664.00      1418.00
1970      88        554.00       460.00      1014.00
1970      89        485.00       468.00       953.00
1970      90        315.00       313.00       628.00
1970      91        262.00       225.00       487.00
1970      92        231.00       154.00       385.00
1970      93        123.00       121.00       244.00
1970      94        108.00        80.00       188.00
1970      95         81.59        62.67       144.26
1970      96         52.61        34.06        86.67
1970      97         32.39        23.11        55.50
1970      98         22.17         9.95        32.12
1970      99         10.78        13.45        24.23
1970     100          8.36        11.06        19.42
1970     101          9.32         4.35        13.67
1970     102          4.32         3.00         7.32
1970     103          2.54         1.35         3.89
1970     104          0.93         0.00         0.93
1970     105          0.00         0.00         0.00
1970     106          0.00         0.00         0.00
1970     107          1.00         0.00         1.00
1970     108          0.00         0.00         0.00
1970     109          0.00         0.00         0.00
1970     110+         0.00         1.00         1.00
1971       0      14886.12     15614.06     30500.18
1971       1      14844.22     15464.72     30308.94
1971       2      14728.58     15342.60     30071.18
1971       3      15076.38     15533.87     30610.25
1971       4      15946.99     16621.17     32568.16
1971       5      16596.99     17161.96     33758.95
1971       6      17452.36     18306.48     35758.84
1971       7      18237.47     19013.07     37250.54
1971       8      18680.14     19338.58     38018.72
1971       9      18449.55     19198.85     37648.40
1971      10      18383.81     19222.36     37606.17
1971      11      18212.89     19228.17     37441.06
1971      12      17776.68     18654.83     36431.51
1971      13      17345.60     18339.56     35685.16
1971      14      16952.63     17775.13     34727.76
1971      15      16710.01     17582.53     34292.54
1971      16      16263.86     17231.61     33495.47
1971      17      15857.75     16462.26     32320.01
1971      18      15426.42     15874.21     31300.63
1971      19      15033.05     15079.53     30112.58
1971      20      14721.02     14567.10     29288.12
1971      21      14536.67     14477.01     29013.68
1971      22      14237.41     14244.77     28482.18
1971      23      14243.14     14265.13     28508.27
1971      24      14343.80     14130.41     28474.21
1971      25      12525.55     12709.78     25235.33
1971      26      12167.77     12216.75     24384.52
1971      27      11709.10     12352.21     24061.31
1971      28      11365.28     11751.80     23117.08
1971      29      10758.43     11257.82     22016.25
1971      30      10439.54     10764.61     21204.15
1971      31       9912.36     10558.28     20470.64
1971      32       9773.37     10145.96     19919.33
1971      33       9601.15     10147.25     19748.40
1971      34       9508.96     10059.34     19568.30
1971      35       9564.40     10412.67     19977.07
1971      36       9389.84     10414.97     19804.81
1971      37       9327.51     10456.99     19784.50
1971      38       9461.75     10459.69     19921.44
1971      39       9342.56     10381.85     19724.41
1971      40       9228.96     10315.42     19544.38
1971      41       9325.34     10330.47     19655.81
1971      42       9146.28     10013.16     19159.44
1971      43       9063.34      9909.04     18972.38
1971      44       9012.41      9521.31     18533.72
1971      45       8965.49      9335.49     18300.98
1971      46       8795.55      9055.90     17851.45
1971      47       8727.20      8881.26     17608.46
1971      48       8572.75      8514.89     17087.64
1971      49       8556.71      8587.11     17143.82
1971      50       7972.12      8172.65     16144.77
1971      51       7757.23      7964.83     15722.06
1971      52       7299.61      7337.58     14637.19
1971      53       7031.65      7189.33     14220.98
1971      54       6934.35      7018.24     13952.59
1971      55       6791.69      6978.03     13769.72
1971      56       6702.98      6961.01     13663.99
1971      57       6580.70      6749.11     13329.81
1971      58       6122.06      6274.79     12396.85
1971      59       5817.47      6029.56     11847.03
1971      60       5533.81      5691.29     11225.10
1971      61       5203.04      5463.13     10666.17
1971      62       4978.62      5246.70     10225.32
1971      63       4889.66      5180.31     10069.97
1971      64       4679.07      4942.10      9621.17
1971      65       4414.46      4799.44      9213.90
1971      66       4335.92      4606.85      8942.77
1971      67       4041.81      4438.40      8480.21
1971      68       3732.11      4138.57      7870.68
1971      69       3513.36      3780.29      7293.65
1971      70       3349.04      3501.07      6850.11
1971      71       3219.97      3242.56      6462.53
1971      72       2987.44      2967.10      5954.54
1971      73       2766.67      2732.90      5499.57
1971      74       2688.28      2584.91      5273.19
1971      75       2538.11      2393.24      4931.35
1971      76       2340.43      2246.75      4587.18
1971      77       2206.09      2078.49      4284.58
1971      78       2075.93      1956.32      4032.25
1971      79       1945.36      1894.78      3840.14
1971      80       1864.00      1815.00      3679.00
1971      81       1786.00      1714.00      3500.00
1971      82       1610.00      1590.00      3200.00
1971      83       1325.00      1336.00      2661.00
1971      84       1200.00      1187.00      2387.00
1971      85       1070.00      1079.00      2149.00
1971      86        899.00       864.00      1763.00
1971      87        770.00       696.00      1466.00
1971      88        660.00       550.00      1210.00
1971      89        488.00       372.00       860.00
1971      90        404.00       384.00       788.00
1971      91        267.00       251.00       518.00
1971      92        222.00       185.00       407.00
1971      93        179.00       117.00       296.00
1971      94         95.00       102.00       197.00
1971      95         83.00        59.00       142.00
1971      96         54.59        44.67        99.26
1971      97         41.61        19.06        60.67
1971      98         25.39        15.11        40.50
1971      99         14.56         7.91        22.47
1971     100          7.39         9.20        16.59
1971     101          4.61         7.25        11.86
1971     102          5.00         2.90         7.90
1971     103          3.39         2.00         5.39
1971     104          2.54         0.90         3.44
1971     105          0.93         0.00         0.93
1971     106          0.00         0.00         0.00
1971     107          0.00         0.00         0.00
1971     108          1.00         0.00         1.00
1971     109          0.00         0.00         0.00
1971     110+         0.00         1.00         1.00
1972       0      14422.95     15309.85     29732.80
1972       1      14992.72     15772.18     30764.90
1972       2      14973.67     15595.12     30568.79
1972       3      14908.22     15523.78     30432.00
1972       4      15268.92     15928.35     31197.27
1972       5      15855.26     16445.99     32301.25
1972       6      16664.04     17415.08     34079.12
1972       7      17804.55     18649.64     36454.19
1972       8      18739.56     19429.46     38169.02
1972       9      18903.08     19529.92     38433.00
1972      10      18690.15     19414.98     38105.13
1972      11      18596.35     19548.53     38144.88
1972      12      18260.82     19217.65     37478.47
1972      13      17799.73     18742.39     36542.12
1972      14      17458.72     18373.98     35832.70
1972      15      17351.44     18143.62     35495.06
1972      16      17174.11     18124.64     35298.75
1972      17      16727.64     17570.22     34297.86
1972      18      16205.28     16766.89     32972.17
1972      19      15677.60     15959.86     31637.46
1972      20      15210.31     15266.39     30476.70
1972      21      14933.24     15070.82     30004.06
1972      22      14765.22     15110.12     29875.34
1972      23      14924.00     15164.25     30088.25
1972      24      15427.89     15363.56     30791.45
1972      25      14350.90     14382.70     28733.60
1972      26      12831.47     13019.96     25851.43
1972      27      12480.27     13030.56     25510.83
1972      28      12119.65     12846.59     24966.24
1972      29      11543.23     12220.02     23763.25
1972      30      10959.91     11556.81     22516.72
1972      31      10471.48     11203.86     21675.34
1972      32      10049.67     10722.94     20772.61
1972      33       9862.36     10347.61     20209.97
1972      34       9667.71     10165.27     19832.98
1972      35       9643.38     10312.78     19956.16
1972      36       9556.90     10532.54     20089.44
1972      37       9387.63     10528.32     19915.95
1972      38       9510.72     10590.82     20101.54
1972      39       9556.81     10579.04     20135.85
1972      40       9365.68     10476.99     19842.67
1972      41       9396.73     10523.84     19920.57
1972      42       9335.38     10369.57     19704.95
1972      43       9104.59     10111.93     19216.52
1972      44       9009.01      9838.57     18847.58
1972      45       8961.55      9520.12     18481.67
1972      46       8820.75      9282.31     18103.06
1972      47       8737.88      9072.54     17810.42
1972      48       8738.02      8785.45     17523.47
1972      49       8836.23      8752.48     17588.71
1972      50       8576.08      8678.64     17254.72
1972      51       8089.69      8345.21     16434.90
1972      52       7678.90      7789.76     15468.66
1972      53       7143.89      7220.59     14364.48
1972      54       6947.48      7046.61     13994.09
1972      55       6862.09      6976.85     13838.94
1972      56       6801.45      7027.71     13829.16
1972      57       6783.97      6976.06     13760.03
1972      58       6480.18      6559.57     13039.75
1972      59       6041.83      6177.12     12218.95
1972      60       5763.82      5894.87     11658.69
1972      61       5447.49      5620.18     11067.67
1972      62       5141.77      5380.18     10521.95
1972      63       5008.94      5248.38     10257.32
1972      64       4885.70      5078.27      9963.97
1972      65       4618.33      4841.52      9459.85
1972      66       4464.90      4662.55      9127.45
1972      67       4290.40      4524.42      8814.82
1972      68       3926.92      4331.19      8258.11
1972      69       3630.71      3982.35      7613.06
1972      70       3458.09      3665.08      7123.17
1972      71       3340.56      3426.68      6767.24
1972      72       3151.31      3111.29      6262.60
1972      73       2864.24      2790.73      5654.97
1972      74       2713.42      2568.99      5282.41
1972      75       2614.06      2389.55      5003.61
1972      76       2429.19      2232.95      4662.14
1972      77       2230.03      2080.05      4310.08
1972      78       2098.52      1922.46      4020.98
1972      79       1988.49      1861.78      3850.27
1972      80       1894.00      1742.00      3636.00
1972      81       1763.00      1641.00      3404.00
1972      82       1646.00      1563.00      3209.00
1972      83       1493.00      1438.00      2931.00
1972      84       1209.00      1183.00      2392.00
1972      85       1071.00      1034.00      2105.00
1972      86        961.00       947.00      1908.00
1972      87        795.00       740.00      1535.00
1972      88        673.00       582.00      1255.00
1972      89        568.00       437.00      1005.00
1972      90        415.00       306.00       721.00
1972      91        343.00       310.00       653.00
1972      92        227.00       190.00       417.00
1972      93        174.00       134.00       308.00
1972      94        138.00        88.00       226.00
1972      95         70.00        75.00       145.00
1972      96         63.00        41.00       104.00
1972      97         45.59        31.67        77.26
1972      98         29.61        14.06        43.67
1972      99         17.25         9.02        26.27
1972     100         10.70         4.35        15.05
1972     101          7.39         5.10        12.49
1972     102          3.54         3.35         6.89
1972     103          2.46         1.00         3.46
1972     104          2.00         1.55         3.55
1972     105          2.00         0.90         2.90
1972     106          0.46         0.00         0.46
1972     107          0.00         0.00         0.00
1972     108          0.00         0.00         0.00
1972     109          1.00         0.00         1.00
1972     110+         0.00         1.00         1.00
1973       0      14085.62     14973.22     29058.84
1973       1      14488.41     15396.79     29885.20
1973       2      15119.23     15915.76     31034.99
1973       3      15088.27     15713.23     30801.50
1973       4      14977.78     15623.31     30601.09
1973       5      15355.87     16036.38     31392.25
1973       6      15916.92     16541.52     32458.44
1973       7      16710.46     17487.68     34198.14
1973       8      17869.55     18717.59     36587.14
1973       9      18782.59     19504.01     38286.60
1973      10      18959.59     19570.44     38530.03
