Canada-Alberta, Deaths (1x1)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age        Female             Male            Total
1931     74             33.00            47.02            80.02
1931     75             26.00            48.02            74.02
1931     76             35.00            39.01            74.01
1931     77             20.00            33.01            53.01
1931     78             22.00            24.01            46.01
1931     79             18.00            32.01            50.01
1931     80             23.00            28.01            51.01
1931     81             21.00            28.01            49.01
1931     82             22.00            29.01            51.01
1931     83             19.00            18.01            37.01
1931     84             13.00            16.01            29.01
1931     85             12.00            14.00            26.00
1931     86             10.00            15.00            25.00
1931     87             15.00             9.00            24.00
1931     88              8.00             6.00            14.00
1931     89              8.00             8.00            16.00
1931     90              5.00             7.00            12.00
1931     91              2.00             3.00             5.00
1931     92              5.00             5.00            10.00
1931     93              0.00             1.00             1.00
1931     94              2.00             4.00             6.00
1931     95              1.00             1.00             2.00
1931     96              1.00             0.00             1.00
1931     97              0.00             1.00             1.00
1931     98              1.00             1.00             2.00
1931     99              1.00             0.00             1.00
1931    100              3.00             0.00             3.00
1931    101              0.00             0.00             0.00
1931    102              0.00             0.00             0.00
1931    103              0.00             0.00             0.00
1931    104              0.00             0.00             0.00
1931    105              0.00             0.00             0.00
1931    106              0.00             0.00             0.00
1931    107              0.00             0.00             0.00
1931    108              0.00             0.00             0.00
1931    109              0.00             0.00             0.00
1931    110+             0.00             0.00             0.00
1932      0            404.00           593.00           997.00
1932      1             50.00            66.00           116.00
1932      2             26.00            35.00            61.00
1932      3             16.00            25.00            41.00
1932      4             14.00            17.00            31.00
1932      5             13.00            19.00            32.00
1932      6              9.00            12.00            21.00
1932      7             11.00            16.00            27.00
1932      8             16.00            16.00            32.00
1932      9              8.00            15.00            23.00
1932     10             11.00            14.00            25.00
1932     11              5.00            15.00            20.00
1932     12             10.00            13.00            23.00
1932     13             10.00            10.00            20.00
1932     14             15.00            13.00            28.00
1932     15             14.00            14.00            28.00
1932     16             12.00            11.00            23.00
1932     17             17.00            16.00            33.00
1932     18             21.00            25.00            46.00
1932     19             17.00            24.00            41.00
1932     20             18.00            19.00            37.00
1932     21             14.00            28.00            42.00
1932     22              9.00            20.00            29.00
1932     23             20.00            12.00            32.00
1932     24             22.00            13.00            35.00
1932     25             14.00            24.00            38.00
1932     26             17.00            24.00            41.00
1932     27             19.00            10.00            29.00
1932     28             15.00            15.00            30.00
1932     29             13.00            19.00            32.00
1932     30             15.00            22.00            37.00
1932     31              9.00             8.00            17.00
1932     32             19.00            26.00            45.00
1932     33             18.00            14.00            32.00
1932     34             11.00            12.00            23.00
1932     35             18.00            16.00            34.00
1932     36             15.00            27.00            42.00
1932     37             14.00            12.00            26.00
1932     38             15.00            21.00            36.00
1932     39             21.00            15.00            36.00
1932     40             20.00            20.00            40.00
1932     41             14.00            20.00            34.00
1932     42             25.00            26.00            51.00
1932     43             27.00            31.00            58.00
1932     44             23.00            25.00            48.00
1932     45             23.00            35.00            58.00
1932     46             19.00            29.00            48.00
1932     47             18.00            41.00            59.00
1932     48             23.00            44.00            67.00
1932     49             21.00            34.00            55.00
1932     50             24.00            49.00            73.00
1932     51             20.00            30.00            50.00
1932     52             16.00            52.00            68.00
1932     53             20.00            46.00            66.00
1932     54             26.00            28.00            54.00
1932     55             21.00            39.00            60.00
1932     56             28.00            41.00            69.00
1932     57             21.00            33.00            54.00
1932     58             18.00            34.00            52.00
1932     59             20.00            38.00            58.00
1932     60             24.00            54.00            78.00
1932     61             23.00            38.00            61.00
1932     62             30.00            30.00            60.00
1932     63             28.00            44.00            72.00
1932     64             27.00            55.00            82.00
1932     65             30.00            55.00            85.00
1932     66             23.00            42.00            65.00
1932     67             33.00            45.00            78.00
1932     68             31.00            58.00            89.00
1932     69             28.00            72.00           100.00
1932     70             37.00            61.00            98.00
1932     71             28.00            40.00            68.00
1932     72             43.00            59.00           102.00
1932     73             43.00            67.00           110.00
1932     74             47.00            58.00           105.00
1932     75             28.00            32.00            60.00
1932     76             34.00            49.00            83.00
1932     77             32.00            38.00            70.00
1932     78             32.00            43.00            75.00
1932     79             23.00            31.00            54.00
1932     80             25.00            41.00            66.00
1932     81             23.00            29.00            52.00
1932     82             27.00            31.00            58.00
1932     83             22.00            25.00            47.00
1932     84             18.00            28.00            46.00
1932     85             14.00            19.00            33.00
1932     86             12.00            13.00            25.00
1932     87             15.00            15.00            30.00
1932     88             14.00            12.00            26.00
1932     89              6.00            15.00            21.00
1932     90              5.00             6.00            11.00
1932     91              6.00             3.00             9.00
1932     92              4.00             4.00             8.00
1932     93              0.00             5.00             5.00
1932     94              4.00             3.00             7.00
1932     95              3.00             3.00             6.00
1932     96              1.00             2.00             3.00
1932     97              3.00             1.00             4.00
1932     98              1.00             0.00             1.00
1932     99              2.00             0.00             2.00
1932    100              2.00             1.00             3.00
1932    101              0.00             0.00             0.00
1932    102              0.00             0.00             0.00
1932    103              0.00             0.00             0.00
1932    104              0.00             0.00             0.00
1932    105              0.00             0.00             0.00
1932    106              0.00             0.00             0.00
1932    107              0.00             0.00             0.00
1932    108              0.00             0.00             0.00
1932    109              0.00             0.00             0.00
1932    110+             0.00             0.00             0.00
1933      0            393.00           573.18           966.18
1933      1             54.00            77.02           131.02
1933      2             23.00            37.01            60.01
1933      3             28.00            25.01            53.01
1933      4             13.00            19.01            32.01
1933      5             12.00             7.00            19.00
1933      6             12.00            11.00            23.00
1933      7              8.00            19.01            27.01
1933      8              5.00            13.00            18.00
1933      9              7.00            19.01            26.01
1933     10             10.00             9.00            19.00
1933     11             14.00             9.00            23.00
1933     12              6.00             8.00            14.00
1933     13             15.00            15.00            30.00
1933     14             11.00             8.00            19.00
1933     15             11.00            11.00            22.00
1933     16             11.00            15.00            26.00
1933     17             10.00            15.00            25.00
1933     18              9.00            22.01            31.01
1933     19              8.00            13.00            21.00
1933     20             17.00            20.01            37.01
1933     21             17.00            14.00            31.00
1933     22             18.00            28.01            46.01
1933     23             16.00            25.01            41.01
1933     24             11.00            14.00            25.00
1933     25             19.00            24.01            43.01
1933     26             14.00            19.01            33.01
1933     27             10.00            15.00            25.00
1933     28             21.00            15.00            36.00
1933     29             10.00            18.01            28.01
1933     30             13.00            14.00            27.00
1933     31             16.00            17.01            33.01
1933     32             16.00            10.00            26.00
1933     33             13.00            16.01            29.01
1933     34             11.00            11.00            22.00
1933     35             25.00            10.00            35.00
1933     36             14.00            14.00            28.00
1933     37             19.00            21.01            40.01
1933     38             31.00            19.01            50.01
1933     39             13.00            27.01            40.01
1933     40             23.00            34.01            57.01
1933     41             13.00            18.01            31.01
1933     42             19.00            23.01            42.01
1933     43             21.00            30.01            51.01
1933     44             17.00            35.01            52.01
1933     45             26.00            20.01            46.01
1933     46             20.00            28.01            48.01
1933     47             12.00            32.01            44.01
1933     48             18.00            48.02            66.02
1933     49             25.00            28.01            53.01
1933     50             24.00            46.01            70.01
1933     51             12.00            41.01            53.01
1933     52             27.00            37.01            64.01
1933     53             23.00            50.02            73.02
1933     54             29.00            49.02            78.02
1933     55             25.00            49.02            74.02
1933     56             25.00            46.01            71.01
1933     57             20.00            32.01            52.01
1933     58             21.00            38.01            59.01
1933     59             18.00            42.01            60.01
1933     60             33.00            47.01            80.01
1933     61             27.00            47.01            74.01
1933     62             20.00            48.02            68.02
1933     63             38.00            53.02            91.02
1933     64             23.00            31.01            54.01
1933     65             40.00            58.02            98.02
1933     66             25.00            35.01            60.01
1933     67             29.00            58.02            87.02
1933     68             29.00            53.02            82.02
1933     69             30.00            42.01            72.01
1933     70             34.00            56.02            90.02
1933     71             31.00            45.01            76.01
1933     72             34.00            52.02            86.02
1933     73             32.00            50.02            82.02
1933     74             29.00            50.02            79.02
1933     75             39.00            62.02           101.02
1933     76             41.00            45.01            86.01
1933     77             31.00            32.01            63.01
1933     78             29.00            41.01            70.01
1933     79             19.00            32.01            51.01
1933     80             18.00            44.01            62.01
1933     81             13.00            23.01            36.01
1933     82             24.00            19.01            43.01
1933     83             22.00            26.01            48.01
1933     84             17.00            27.01            44.01
1933     85             13.00            15.00            28.00
1933     86              8.00            11.00            19.00
1933     87             11.00            20.01            31.01
1933     88             14.00            11.00            25.00
1933     89              7.00            10.00            17.00
1933     90              4.00             7.00            11.00
1933     91              2.00             3.00             5.00
1933     92              1.00             3.00             4.00
1933     93              2.00             2.00             4.00
1933     94              3.00             1.00             4.00
1933     95              0.00             0.00             0.00
1933     96              2.00             0.00             2.00
1933     97              1.00             1.00             2.00
1933     98              2.00             0.00             2.00
1933     99              1.00             1.00             2.00
1933    100              1.00             1.00             2.00
1933    101              0.00             0.00             0.00
1933    102              0.00             0.00             0.00
1933    103              0.00             0.00             0.00
1933    104              0.00             0.00             0.00
1933    105              0.00             0.00             0.00
1933    106              0.00             0.00             0.00
1933    107              0.00             0.00             0.00
1933    108              0.00             0.00             0.00
1933    109              0.00             0.00             0.00
1933    110+             0.00             0.00             0.00
1934      0            384.00           507.00           891.00
1934      1             51.00            62.00           113.00
1934      2             24.00            44.00            68.00
1934      3             18.00            24.00            42.00
1934      4             13.00            21.00            34.00
1934      5             14.00            20.00            34.00
1934      6             11.00            17.00            28.00
1934      7              7.00            15.00            22.00
1934      8             12.00            18.00            30.00
1934      9              5.00             6.00            11.00
1934     10              9.00             8.00            17.00
1934     11              7.00             9.00            16.00
1934     12              9.00             9.00            18.00
1934     13              5.00             9.00            14.00
1934     14             17.00            11.00            28.00
1934     15             12.00            13.00            25.00
1934     16             11.00            10.00            21.00
1934     17             16.00            17.00            33.00
1934     18             11.00            13.00            24.00
1934     19             11.00            20.00            31.00
1934     20             20.00            14.00            34.00
1934     21             19.00            30.00            49.00
1934     22             13.00            14.00            27.00
1934     23             19.00            13.00            32.00
1934     24             20.00            14.00            34.00
1934     25             16.00            16.00            32.00
1934     26             20.00             6.00            26.00
1934     27             14.00            17.00            31.00
1934     28             17.00            15.00            32.00
1934     29             14.00            13.00            27.00
1934     30             13.00            18.00            31.00
1934     31             18.00            20.00            38.00
1934     32             12.00            14.00            26.00
1934     33             11.00            16.00            27.00
1934     34             18.00            21.00            39.00
1934     35             18.00            23.00            41.00
1934     36             10.00            28.00            38.00
1934     37             20.00            13.00            33.00
1934     38             17.00            17.00            34.00
1934     39             14.00            15.00            29.00
1934     40             18.00            19.00            37.00
1934     41             16.00            16.00            32.00
1934     42             12.00            30.00            42.00
1934     43             20.00            22.00            42.00
1934     44             12.00            19.00            31.00
1934     45             19.00            33.00            52.00
1934     46             21.00            30.00            51.00
1934     47             20.00            33.00            53.00
1934     48             23.00            31.00            54.00
1934     49             23.00            25.00            48.00
1934     50             21.00            44.00            65.00
1934     51             17.00            35.00            52.00
1934     52             26.00            46.00            72.00
1934     53             29.00            48.00            77.00
1934     54             32.00            49.00            81.00
1934     55             24.00            44.00            68.00
1934     56             34.00            50.00            84.00
1934     57             27.00            41.00            68.00
1934     58             31.00            50.00            81.00
1934     59             24.00            48.00            72.00
1934     60             26.00            54.00            80.00
1934     61             25.00            41.00            66.00
1934     62             28.00            47.00            75.00
1934     63             30.00            55.00            85.00
1934     64             31.00            55.00            86.00
1934     65             35.00            53.00            88.00
1934     66             22.00            46.00            68.00
1934     67             33.00            46.00            79.00
1934     68             35.00            56.00            91.00
1934     69             42.00            51.00            93.00
1934     70             30.00            53.00            83.00
1934     71             25.00            36.00            61.00
1934     72             29.00            53.00            82.00
1934     73             33.00            60.00            93.00
1934     74             35.00            72.00           107.00
1934     75             37.00            47.00            84.00
1934     76             26.00            50.00            76.00
1934     77             18.00            57.00            75.00
1934     78             24.00            54.00            78.00
1934     79             28.00            43.00            71.00
1934     80             22.00            32.00            54.00
1934     81             21.00            24.00            45.00
1934     82             13.00            28.00            41.00
1934     83             22.00            23.00            45.00
1934     84             15.00            25.00            40.00
1934     85             17.00            15.00            32.00
1934     86             14.00            16.00            30.00
1934     87              9.00            15.00            24.00
1934     88              6.00             8.00            14.00
1934     89             12.00             7.00            19.00
1934     90              6.00             8.00            14.00
1934     91              1.00             3.00             4.00
1934     92              4.00             6.00            10.00
1934     93              4.00             0.00             4.00
1934     94              1.00             0.00             1.00
1934     95              1.00             0.00             1.00
1934     96              2.00             3.00             5.00
1934     97              3.00             2.00             5.00
1934     98              1.00             0.00             1.00
1934     99              0.00             1.00             1.00
1934    100              1.70             1.00             2.70
1934    101              1.30             0.00             1.30
1934    102              0.00             0.00             0.00
1934    103              0.00             0.00             0.00
1934    104              0.00             0.00             0.00
1934    105              0.00             0.00             0.00
1934    106              0.00             0.00             0.00
1934    107              0.00             0.00             0.00
1934    108              0.00             0.00             0.00
1934    109              0.00             0.00             0.00
1934    110+             0.00             0.00             0.00
1935      0            376.00           560.00           936.00
1935      1             71.00            68.00           139.00
1935      2             26.00            35.00            61.00
1935      3             25.00            25.00            50.00
1935      4             15.00            20.00            35.00
1935      5              9.00            18.00            27.00
1935      6             20.00            14.00            34.00
1935      7              6.00             9.00            15.00
1935      8             14.00            13.00            27.00
1935      9              8.00            18.00            26.00
1935     10             12.00             9.00            21.00
1935     11             12.00             9.00            21.00
1935     12             11.00            10.00            21.00
1935     13              8.00             9.00            17.00
1935     14             11.00            11.00            22.00
1935     15             19.00            11.00            30.00
1935     16             11.00             8.00            19.00
1935     17             11.00            17.00            28.00
1935     18             14.00            13.00            27.00
1935     19             14.00            15.00            29.00
1935     20             15.00            15.00            30.00
1935     21             20.00            17.00            37.00
1935     22             20.00            28.00            48.00
1935     23             19.00            15.00            34.00
1935     24             12.00            17.00            29.00
1935     25             10.00             9.00            19.00
1935     26             13.00            16.00            29.00
1935     27             16.00            15.00            31.00
1935     28             17.00            21.00            38.00
1935     29             13.00            12.00            25.00
1935     30             13.00            22.00            35.00
1935     31              6.00            11.00            17.00
1935     32             11.00            23.00            34.00
1935     33             10.00            23.00            33.00
1935     34             14.00            15.00            29.00
1935     35             16.00            34.00            50.00
1935     36             13.00            14.00            27.00
1935     37             14.00            19.00            33.00
1935     38             26.00            22.00            48.00
1935     39             20.00            19.00            39.00
1935     40             11.00            26.00            37.00
1935     41             17.00            20.00            37.00
1935     42             20.00            25.00            45.00
1935     43             21.00            30.00            51.00
1935     44             17.00            29.00            46.00
1935     45             21.00            30.00            51.00
1935     46             16.00            33.00            49.00
1935     47             22.00            42.00            64.00
1935     48             29.00            35.00            64.00
1935     49             32.00            39.00            71.00
1935     50             27.00            43.00            70.00
1935     51             28.00            33.00            61.00
1935     52             28.00            51.00            79.00
1935     53             23.00            47.00            70.00
1935     54             29.00            48.00            77.00
1935     55             22.00            47.00            69.00
1935     56             23.00            57.00            80.00
1935     57             27.00            58.00            85.00
1935     58             28.00            52.00            80.00
1935     59             27.00            44.00            71.00
1935     60             29.00            38.00            67.00
1935     61             26.00            54.00            80.00
1935     62             26.00            51.00            77.00
1935     63             31.00            61.00            92.00
1935     64             29.00            60.00            89.00
1935     65             39.00            64.00           103.00
1935     66             29.00            43.00            72.00
1935     67             20.00            47.00            67.00
1935     68             32.00            52.00            84.00
1935     69             30.00            56.00            86.00
1935     70             44.00            58.00           102.00
1935     71             41.00            54.00            95.00
1935     72             34.00            48.00            82.00
1935     73             34.00            64.00            98.00
1935     74             45.00            55.00           100.00
1935     75             51.00            61.00           112.00
1935     76             24.00            66.00            90.00
1935     77             32.00            50.00            82.00
1935     78             33.00            58.00            91.00
1935     79             26.00            42.00            68.00
1935     80             31.00            43.00            74.00
1935     81             14.00            27.00            41.00
1935     82             30.00            37.00            67.00
1935     83             23.00            26.00            49.00
1935     84             19.00            31.00            50.00
1935     85             11.00            21.00            32.00
1935     86             12.00            26.00            38.00
1935     87             18.00            17.00            35.00
1935     88             13.00            15.00            28.00
1935     89              8.00             9.00            17.00
1935     90              6.00             4.00            10.00
1935     91             11.00             3.00            14.00
1935     92              5.00             5.00            10.00
1935     93              2.00             2.00             4.00
1935     94              0.00             2.00             2.00
1935     95              1.00             4.00             5.00
1935     96              0.00             3.00             3.00
1935     97              2.00             0.00             2.00
1935     98              1.00             0.00             1.00
1935     99              0.00             1.00             1.00
1935    100              1.00             1.00             2.00
1935    101              0.00             0.00             0.00
1935    102              0.00             0.00             0.00
1935    103              0.00             0.00             0.00
1935    104              0.00             0.00             0.00
1935    105              0.00             0.00             0.00
1935    106              0.00             0.00             0.00
1935    107              0.00             0.00             0.00
1935    108              0.00             0.00             0.00
1935    109              0.00             0.00             0.00
1935    110+             0.00             0.00             0.00
1936      0            410.00           530.29           940.29
1936      1             66.00            67.04           133.04
1936      2             33.00            43.02            76.02
1936      3             21.00            25.01            46.01
1936      4             26.00            22.01            48.01
1936      5             19.00            20.01            39.01
1936      6             16.00            12.01            28.01
1936      7             17.00            12.01            29.01
1936      8              8.00            14.01            22.01
1936      9              6.00            14.01            20.01
1936     10              7.00            11.01            18.01
1936     11              8.00            13.01            21.01
1936     12             15.00            16.01            31.01
1936     13              6.00            14.01            20.01
1936     14             17.00            20.01            37.01
1936     15              7.00            23.01            30.01
1936     16             16.00            18.01            34.01
1936     17             15.00            16.01            31.01
1936     18             16.00            19.01            35.01
1936     19             21.00            24.01            45.01
1936     20             12.00            28.02            40.02
1936     21             21.00            17.01            38.01
1936     22             16.00            29.02            45.02
1936     23             20.00            27.01            47.01
1936     24             17.00            23.01            40.01
1936     25             19.00            26.01            45.01
1936     26             21.00            20.01            41.01
1936     27             15.00            19.01            34.01
1936     28             16.00            18.01            34.01
1936     29             14.00            24.01            38.01
1936     30             16.00            22.01            38.01
1936     31             16.00            17.01            33.01
1936     32             17.00            18.01            35.01
1936     33             14.00            24.01            38.01
1936     34             10.00            16.01            26.01
1936     35             31.00            36.02            67.02
1936     36             23.00            22.01            45.01
1936     37             17.00            12.01            29.01
1936     38             20.00            19.01            39.01
1936     39             20.00            24.01            44.01
1936     40             24.00            17.01            41.01
1936     41             20.00            20.01            40.01
1936     42             12.00            44.02            56.02
1936     43             18.00            27.01            45.01
1936     44             19.00            24.01            43.01
1936     45             24.00            39.02            63.02
1936     46             28.00            36.02            64.02
1936     47             15.00            29.02            44.02
1936     48             24.00            46.03            70.03
1936     49             19.00            29.02            48.02
1936     50             26.00            56.03            82.03
1936     51             24.00            51.03            75.03
1936     52             29.00            51.03            80.03
1936     53             31.00            62.03            93.03
1936     54             40.00            40.02            80.02
1936     55             19.00            54.03            73.03
1936     56             26.00            46.03            72.03
1936     57             20.00            49.03            69.03
1936     58             35.00            57.03            92.03
1936     59             29.00            68.04            97.04
1936     60             31.00            54.03            85.03
1936     61             21.00            56.03            77.03
1936     62             28.00            62.03            90.03
1936     63             34.00            58.03            92.03
1936     64             49.00            53.03           102.03
1936     65             42.00            56.03            98.03
1936     66             34.00            42.02            76.02
1936     67             36.00            45.02            81.02
1936     68             29.00            65.04            94.04
1936     69             29.00            50.03            79.03
1936     70             40.00            60.03           100.03
1936     71             45.00            55.03           100.03
1936     72             33.00            60.03            93.03
1936     73             45.00            66.04           111.04
1936     74             36.00            55.03            91.03
1936     75             38.00            56.03            94.03
1936     76             26.00            71.04            97.04
1936     77             38.00            41.02            79.02
1936     78             35.00            57.03            92.03
1936     79             44.00            48.03            92.03
1936     80             36.00            43.02            79.02
1936     81             24.00            31.02            55.02
1936     82             34.00            39.02            73.02
1936     83             25.00            27.01            52.01
1936     84             19.00            24.01            43.01
1936     85             21.00            25.01            46.01
1936     86             18.00            19.01            37.01
1936     87             17.00            13.01            30.01
1936     88              9.00            21.01            30.01
1936     89              8.00             7.00            15.00
1936     90              7.00            14.01            21.01
1936     91              4.00             7.00            11.00
1936     92              2.00             2.00             4.00
1936     93              4.00             1.00             5.00
1936     94              2.00             2.00             4.00
1936     95              0.00             1.00             1.00
1936     96              2.00             0.00             2.00
1936     97              1.00             0.00             1.00
1936     98              0.00             1.00             1.00
1936     99              1.00             0.00             1.00
1936    100              2.09             2.00             4.09
1936    101              0.91             0.00             0.91
1936    102              0.00             0.00             0.00
1936    103              0.00             0.00             0.00
1936    104              0.00             0.00             0.00
1936    105              0.00             0.00             0.00
1936    106              0.00             0.00             0.00
1936    107              0.00             0.00             0.00
1936    108              0.00             0.00             0.00
1936    109              0.00             0.00             0.00
1936    110+             0.00             0.00             0.00
1937      0            435.00           559.15           994.15
1937      1             74.00            97.03           171.03
1937      2             43.00            44.01            87.01
1937      3             22.00            32.01            54.01
1937      4             24.00            25.01            49.01
1937      5             18.00            18.00            36.00
1937      6             19.00            19.01            38.01
1937      7             15.00            19.01            34.01
1937      8             12.00             4.00            16.00
1937      9             11.00             9.00            20.00
1937     10             12.00            11.00            23.00
1937     11              9.00             8.00            17.00
1937     12             10.00            13.00            23.00
1937     13              9.00            14.00            23.00
1937     14             12.00            16.00            28.00
1937     15             17.00            21.01            38.01
1937     16             13.00            25.01            38.01
1937     17             11.00            14.00            25.00
1937     18             15.00            16.00            31.00
1937     19             17.00             9.00            26.00
1937     20             22.00            11.00            33.00
1937     21             12.00            18.00            30.00
1937     22             16.00            18.00            34.00
1937     23             18.00            17.00            35.00
1937     24             21.00            16.00            37.00
1937     25             18.00            16.00            34.00
1937     26             19.00             9.00            28.00
1937     27             15.00            15.00            30.00
1937     28             18.00            13.00            31.00
1937     29             11.00            16.00            27.00
1937     30             16.00            22.01            38.01
1937     31             13.00            18.00            31.00
1937     32             18.00            23.01            41.01
1937     33             17.00            10.00            27.00
1937     34             19.00            19.01            38.01
1937     35             14.00            30.01            44.01
1937     36             26.00            32.01            58.01
1937     37             23.00            14.00            37.00
1937     38             13.00            21.01            34.01
1937     39             16.00            14.00            30.00
1937     40             13.00            30.01            43.01
1937     41             13.00            15.00            28.00
1937     42             21.00            25.01            46.01
1937     43             24.00            28.01            52.01
1937     44             24.00            29.01            53.01
1937     45             11.00            30.01            41.01
1937     46             15.00            26.01            41.01
1937     47             18.00            24.01            42.01
1937     48             27.00            50.01            77.01
1937     49             20.00            39.01            59.01
1937     50             29.00            37.01            66.01
1937     51             32.00            36.01            68.01
1937     52             28.00            47.01            75.01
1937     53             39.00            60.02            99.02
1937     54             24.00            61.02            85.02
1937     55             28.00            67.02            95.02
1937     56             33.00            55.02            88.02
1937     57             32.00            51.01            83.01
1937     58             30.00            63.02            93.02
1937     59             33.00            50.01            83.01
1937     60             26.00            53.01            79.01
1937     61             15.00            69.02            84.02
1937     62             32.00            62.02            94.02
1937     63             36.00            62.02            98.02
1937     64             39.00            59.02            98.02
1937     65             29.00            53.01            82.01
1937     66             46.00            60.02           106.02
1937     67             42.00            62.02           104.02
1937     68             23.00            56.02            79.02
1937     69             27.00            58.02            85.02
1937     70             41.00            64.02           105.02
1937     71             23.00            63.02            86.02
1937     72             30.00            63.02            93.02
1937     73             52.00            50.01           102.01
1937     74             42.00            70.02           112.02
1937     75             35.00            58.02            93.02
1937     76             43.00            69.02           112.02
1937     77             45.00            73.02           118.02
1937     78             30.00            56.02            86.02
1937     79             28.00            32.01            60.01
1937     80             31.00            58.02            89.02
1937     81             30.00            45.01            75.01
1937     82             23.00            31.01            54.01
1937     83             31.00            35.01            66.01
1937     84             30.00            29.01            59.01
1937     85             24.00            30.01            54.01
1937     86             14.00            25.01            39.01
1937     87             21.00            14.00            35.00
1937     88             13.00            17.00            30.00
1937     89             19.00             5.00            24.00
1937     90             13.00             5.00            18.00
1937     91              6.00             6.00            12.00
1937     92              6.00             4.00            10.00
1937     93              4.00             4.00             8.00
1937     94              3.00             1.00             4.00
1937     95              4.00             1.00             5.00
1937     96              1.00             2.00             3.00
1937     97              0.00             1.00             1.00
1937     98              1.00             2.00             3.00
1937     99              2.00             0.00             2.00
1937    100              1.77             2.10             3.87
1937    101              1.23             1.59             2.82
1937    102              0.00             0.92             0.92
1937    103              0.00             0.39             0.39
1937    104              0.00             0.00             0.00
1937    105              0.00             0.00             0.00
1937    106              0.00             0.00             0.00
1937    107              0.00             0.00             0.00
1937    108              0.00             0.00             0.00
1937    109              0.00             0.00             0.00
1937    110+             0.00             0.00             0.00
1938      0            361.00           451.00           812.00
